timestamp,station,pm25,pm10,so2,no2,co,o3,temp,pres,dewp,rain,wnd_dir,wnd_spd,pm25_missing,pm10_missing,so2_missing,no2_missing,co_missing,o3_missing,temp_missing,pres_missing,dewp_missing,rain_missing,wnd_spd_missing
2013-10-23 23:00:00,Guanyuan,10.0,58.0,1.0,15.0,400.0,34.0,7.6,1021.3,-6.9,0.0,NNW,2.5,0,0,0,0,0,0,0,0,0,0,0
2013-10-23 23:00:00,Gucheng,11.0,41.0,1.0,6.0,300.0,60.0,8.8,1019.2,-8.3,0.0,NE,1.5,0,0,0,0,0,0,0,0,0,0,0
2013-10-23 23:00:00,Huairou,16.0,33.0,1.0,4.0,200.0,50.0,4.3,1017.8,-6.6,0.0,WNW,2.6,0,0,0,0,0,0,0,0,0,0,0
2013-10-23 23:00:00,Nongzhanguan,7.0,9.0,2.0,14.0,300.0,35.0,7.5,1022.8,-9.9,0.0,NW,3.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-23 23:00:00,Shunyi,8.0,26.0,1.0,8.0,100.0,1.0,7.2,1023.4,-8.8,0.0,N,2.3,0,0,0,0,0,0,0,0,0,0,0
2013-10-23 23:00:00,Tiantan,11.0,86.0,2.0,27.0,300.0,31.0,7.5,1022.8,-9.9,0.0,NW,3.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-23 23:00:00,Wanliu,16.0,45.0,3.0,18.477,200.0,31.0,7.6,1021.3,-6.9,0.0,NNW,2.5,0,0,0,0,0,0,0,0,0,0,0
2013-10-23 23:00:00,Wanshouxigong,9.0,28.0,1.0,19.0,400.0,42.0,8.9,1019.8,-8.2,0.0,WNW,3.2,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 00:00:00,Aotizhongxin,9.0,34.0,1.0,19.0,200.0,31.0,6.8,1021.5,-4.9,0.0,NNW,1.0,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 00:00:00,Changping,12.0,24.0,1.0,20.0,200.0,35.0,6.4,1018.3,-6.6,0.0,NW,2.5,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 00:00:00,Dingling,10.0,21.0,0.8568,4.106,1500.0,42.84,6.4,1018.3,-6.6,0.0,NW,2.5,0,0,0,0,1,0,0,0,0,0,0
2013-10-24 00:00:00,Dongsi,11.0,29.0,1.0,11.0,400.0,35.0,6.9,1022.9,-9.1,0.0,NNW,2.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 00:00:00,Guanyuan,16.0,33.0,1.0,15.0,400.0,29.0,6.8,1021.5,-4.9,0.0,NNW,1.0,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 00:00:00,Gucheng,6.0,41.0,1.0,6.0,300.0,60.0,8.3,1019.2,-7.9,0.0,NE,1.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 00:00:00,Huairou,12.0,33.0,0.5712,5.7484,200.0,46.053,5.9,1018.1,-8.1,0.0,W,1.8,0,0,0,0,1,0,0,0,0,0,0
2013-10-24 00:00:00,Nongzhanguan,12.0,20.0,2.0,11.0,300.0,30.0,6.9,1022.9,-9.1,0.0,NNW,2.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 00:00:00,Shunyi,5.0,24.0,1.0,6.0,100.0,1.0,5.9,1023.8,-7.4,0.0,N,1.8,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 00:00:00,Tiantan,10.0,44.0,1.0,26.0,300.0,34.0,6.9,1022.9,-9.1,0.0,NNW,2.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 00:00:00,Wanliu,16.0,33.0,3.0,24.2254,200.0,26.0,6.8,1021.5,-4.9,0.0,NNW,1.0,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 00:00:00,Wanshouxigong,11.0,29.0,1.0,21.0,400.0,40.0,8.6,1020.1,-8.0,0.0,WNW,2.7,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 01:00:00,Aotizhongxin,9.0,40.0,2.0,25.0,200.0,25.0,7.3,1021.2,-6.5,0.0,N,3.7,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 01:00:00,Changping,12.0,34.0,2.0,29.0,300.0,29.0,6.2,1018.4,-7.1,0.0,NNW,1.6,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 01:00:00,Dingling,11.0,23.0,1.9992,4.9272,1500.0,45.1962,6.2,1018.4,-7.1,0.0,NNW,1.6,0,0,0,0,1,0,0,0,0,0,0
2013-10-24 01:00:00,Dongsi,8.0,33.0,1.0,15.0,400.0,33.0,6.2,1023.2,-8.5,0.0,ENE,1.5,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 01:00:00,Guanyuan,9.0,31.0,1.0,13.0,300.0,37.0,7.3,1021.2,-6.5,0.0,N,3.7,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 01:00:00,Gucheng,9.0,26.0,1.0,13.0,300.0,51.0,7.8,1018.9,-8.3,0.0,W,2.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 01:00:00,Huairou,6.0,30.0,2.0,5.0,200.0,46.0,4.6,1018.3,-7.9,0.0,WSW,1.2,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 01:00:00,Nongzhanguan,13.0,22.0,3.0,15.0,300.0,27.0,6.2,1023.2,-8.5,0.0,ENE,1.5,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 01:00:00,Shunyi,3.0,8.0,1.0,12.0,400.0,1.0,7.1,1024.0,-9.3,0.0,NNW,3.7,0,0,1,0,0,0,0,0,0,0,0
2013-10-24 01:00:00,Tiantan,12.0,51.0,2.0,27.0,300.0,32.0,6.2,1023.2,-8.5,0.0,ENE,1.5,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 01:00:00,Wanliu,15.0,34.0,3.0,17.8611,200.0,33.0,7.3,1021.2,-6.5,0.0,N,3.7,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 01:00:00,Wanshouxigong,11.0,17.0,1.0,27.0,400.0,36.0,8.2,1020.2,-7.5,0.0,WNW,2.2,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 02:00:00,Aotizhongxin,9.0,40.0,3.0,25.0,200.0,24.0,5.2,1021.5,-4.1,0.0,NNE,1.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 02:00:00,Changping,12.0,36.0,2.0,17.0,200.0,44.0,5.2,1018.5,-7.3,0.0,N,1.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 02:00:00,Dingling,8.0,26.0,0.5712,2.4636,1500.0,47.7666,5.2,1018.5,-7.3,0.0,N,1.1,0,0,0,0,1,0,0,0,0,0,0
2013-10-24 02:00:00,Dongsi,13.0,33.0,2.0,15.0,400.0,30.0,6.4,1023.4,-9.1,0.0,NNW,3.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 02:00:00,Guanyuan,7.0,30.0,2.0,16.0,300.0,32.0,5.2,1021.5,-4.1,0.0,NNE,1.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 02:00:00,Gucheng,13.0,32.0,7.0,13.0,300.0,52.0,7.7,1019.2,-8.8,0.0,NNW,1.7,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 02:00:00,Huairou,6.0,30.0,1.0,3.0,200.0,48.0,3.5,1018.4,-6.5,0.0,NNE,0.5,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 02:00:00,Nongzhanguan,12.0,32.0,3.0,13.0,300.0,28.0,6.4,1023.4,-9.1,0.0,NNW,3.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 02:00:00,Shunyi,3.0,29.0,1.0,12.0,400.0,1.0,7.0,1023.8,-9.4,0.0,NNW,3.9,0,0,1,0,1,0,0,0,0,0,0
2013-10-24 02:00:00,Tiantan,10.0,43.0,2.0,24.0,300.0,32.0,6.4,1023.4,-9.1,0.0,NNW,3.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 02:00:00,Wanliu,14.0,28.0,6.0,18.6823,200.0,30.0,5.2,1021.5,-4.1,0.0,NNE,1.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 02:00:00,Wanshouxigong,8.0,26.0,5.0,19.0,400.0,42.0,7.6,1020.3,-8.5,0.0,NE,1.8,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 03:00:00,Aotizhongxin,11.0,52.0,3.0,23.0,200.0,25.0,4.5,1021.4,-4.8,0.0,NNE,1.0,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 03:00:00,Changping,11.0,38.0,1.0,14.0,200.0,41.0,6.9,1018.6,-7.5,0.0,NW,3.9,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 03:00:00,Dingling,11.0,34.0,0.5712,3.0795,1500.0,47.9808,6.9,1018.6,-7.5,0.0,NW,3.9,0,0,0,0,1,0,0,0,0,0,0
2013-10-24 03:00:00,Dongsi,9.0,35.0,1.0,11.0,400.0,35.0,6.0,1023.3,-9.1,0.0,NNW,1.4,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 03:00:00,Guanyuan,7.0,41.0,1.0,13.0,300.0,35.0,4.5,1021.4,-4.8,0.0,NNE,1.0,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 03:00:00,Gucheng,11.0,27.0,4.0,12.0,300.0,59.0,6.2,1019.5,-7.8,0.0,NNE,1.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 03:00:00,Huairou,4.0,31.0,1.0,2.0,100.0,50.0,2.1,1018.2,-3.0,0.0,WNW,1.0,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 03:00:00,Nongzhanguan,14.0,26.0,3.0,13.0,200.0,26.0,6.0,1023.3,-9.1,0.0,NNW,1.4,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 03:00:00,Shunyi,3.0,42.0,1.0,6.0,400.0,1.0,6.0,1024.0,-8.7,0.0,NW,2.7,0,0,0,0,1,1,0,0,0,0,0
2013-10-24 03:00:00,Tiantan,14.0,36.0,2.0,27.0,300.0,32.0,6.0,1023.3,-9.1,0.0,NNW,1.4,0,0,0,0,1,1,0,0,0,0,0
2013-10-24 03:00:00,Wanliu,21.0,28.0,5.0,14.1657,200.0,36.0,4.5,1021.4,-4.8,0.0,NNE,1.0,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 03:00:00,Wanshouxigong,8.0,32.0,4.0,20.0,400.0,41.0,7.0,1020.7,-8.2,0.0,NW,0.9,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 04:00:00,Aotizhongxin,11.0,38.0,1.0,27.0,200.0,21.0,3.1,1021.6,-3.5,0.0,NNW,1.3,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 04:00:00,Changping,14.0,44.0,2.0,14.0,200.0,38.0,7.1,1018.5,-7.0,0.0,WNW,2.0,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 04:00:00,Dingling,8.0,40.0,1.428,3.0795,1500.0,28.0602,7.1,1018.5,-7.0,0.0,WNW,2.0,0,0,0,1,1,0,0,0,0,0,0
2013-10-24 04:00:00,Dongsi,11.0,35.0,1.0,11.0,400.0,35.0,6.7,1023.5,-8.5,0.0,WNW,2.9,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 04:00:00,Guanyuan,16.0,44.0,1.0,22.0,300.0,26.0,3.1,1021.6,-3.5,0.0,NNW,1.3,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 04:00:00,Gucheng,9.0,30.0,4.0,9.0,300.0,61.0,7.5,1019.5,-8.2,0.0,WNW,2.0,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 04:00:00,Huairou,4.0,31.0,1.0,2.0,100.0,47.0,2.8,1018.3,-5.8,0.0,ENE,1.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 04:00:00,Nongzhanguan,16.0,20.0,3.0,13.0,200.0,19.0,6.7,1023.5,-8.5,0.0,WNW,2.9,0,0,0,1,0,0,0,0,0,0,0
2013-10-24 04:00:00,Shunyi,7.0,30.0,3.0,6.0,100.0,1.0,3.9,1024.0,-5.9,0.0,NNW,1.3,0,0,0,0,0,1,0,0,0,0,0
2013-10-24 04:00:00,Tiantan,14.0,39.0,2.0,27.0,200.0,28.0,6.7,1023.5,-8.5,0.0,WNW,2.9,0,0,0,1,0,0,0,0,0,0,0
2013-10-24 04:00:00,Wanliu,23.0,54.0,5.0,14.1657,200.0,36.0,3.1,1021.6,-3.5,0.0,NNW,1.3,0,0,0,1,0,1,0,0,0,0,0
2013-10-24 04:00:00,Wanshouxigong,7.0,38.0,2.0,26.0,400.0,34.0,5.4,1020.8,-5.0,0.0,SE,0.5,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 05:00:00,Aotizhongxin,10.0,38.0,2.0,26.0,200.0,22.0,2.7,1021.8,-3.0,0.0,NW,0.0,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 05:00:00,Changping,12.0,40.0,3.0,20.0,200.0,39.0,7.5,1018.6,-6.3,0.0,NW,1.7,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 05:00:00,Dingling,7.0,34.0,1.7136,5.9537,1500.0,47.9808,7.5,1018.6,-6.3,0.0,NW,1.7,0,0,0,0,1,0,0,0,0,0,0
2013-10-24 05:00:00,Dongsi,12.0,39.0,1.0,11.0,400.0,36.0,5.1,1023.8,-6.5,0.0,E,1.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 05:00:00,Guanyuan,11.0,40.0,1.0,28.0,400.0,20.0,2.7,1021.8,-3.0,0.0,NW,0.0,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 05:00:00,Gucheng,9.0,26.0,2.0,12.0,300.0,57.0,7.8,1019.7,-7.5,0.0,NW,1.6,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 05:00:00,Huairou,14.0,46.0,1.0,20.0,200.0,24.0,2.6,1018.6,-5.8,0.0,SE,0.5,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 05:00:00,Nongzhanguan,16.0,20.0,4.0,10.0,200.0,31.0,5.1,1023.8,-6.5,0.0,E,1.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 05:00:00,Shunyi,7.0,31.0,1.0,9.0,100.0,1.0,2.2,1024.4,-4.8,0.0,SSE,0.5,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 05:00:00,Tiantan,11.0,61.0,2.0,27.0,200.0,29.0,5.1,1023.8,-6.5,0.0,E,1.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 05:00:00,Wanliu,19.0,58.0,4.0,32.2321,300.0,15.0,2.7,1021.8,-3.0,0.0,NNW,0.0,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 05:00:00,Wanshouxigong,11.0,38.0,4.0,26.0,400.0,29.0,3.1,1020.9,-3.9,0.0,ESE,0.6,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 06:00:00,Aotizhongxin,9.0,40.0,3.0,29.0,200.0,24.0,2.4,1022.2,-2.5,0.0,NNE,0.9,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 06:00:00,Changping,13.0,36.0,4.0,26.0,300.0,36.0,7.2,1018.9,-5.2,0.0,NW,1.5,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 06:00:00,Dingling,7.0,29.0,2.5704,7.1855,1500.0,49.4802,7.2,1018.9,-5.2,0.0,NW,1.5,0,0,0,0,1,0,0,0,0,0,0
2013-10-24 06:00:00,Dongsi,11.0,41.0,1.0,18.0,400.0,30.0,2.7,1023.9,-5.2,0.0,E,0.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 06:00:00,Guanyuan,11.0,38.0,2.0,26.0,400.0,25.0,2.4,1022.2,-2.5,0.0,NNE,0.9,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 06:00:00,Gucheng,9.0,35.0,4.0,12.0,400.0,38.0,7.6,1020.2,-6.5,0.0,W,1.0,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 06:00:00,Huairou,14.0,56.0,5.0,27.0,300.0,14.0,0.6,1019.0,-3.5,0.0,NNW,0.8,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 06:00:00,Nongzhanguan,8.0,29.0,5.0,12.0,200.0,27.0,2.7,1023.9,-5.2,0.0,E,0.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 06:00:00,Shunyi,10.0,28.0,1.0,20.0,200.0,1.0,1.4,1024.6,-2.7,0.0,ENE,1.2,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 06:00:00,Tiantan,16.0,49.0,3.0,37.0,300.0,18.0,2.7,1023.9,-5.2,0.0,E,0.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 06:00:00,Wanliu,17.0,51.0,3.0,32.6427,300.0,16.0,2.4,1022.2,-2.5,0.0,NNE,0.9,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 06:00:00,Wanshouxigong,10.0,50.0,4.0,30.0,400.0,31.0,1.9,1021.2,-2.2,0.0,E,0.8,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 07:00:00,Aotizhongxin,12.0,34.0,4.0,29.0,300.0,1.0,7.9,1022.7,-3.6,0.0,NNE,2.3,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 07:00:00,Changping,9.0,31.0,6.0,43.0,300.0,24.0,9.3,1019.3,-5.0,0.0,WNW,2.0,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 07:00:00,Dingling,10.0,26.0,3.4272,10.8809,1500.0,44.5536,9.3,1019.3,-5.0,0.0,WNW,2.0,0,0,0,0,1,0,0,0,0,0,0
2013-10-24 07:00:00,Dongsi,11.0,40.0,2.0,32.0,500.0,19.0,7.5,1024.5,-4.6,0.0,ESE,1.0,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 07:00:00,Guanyuan,9.0,38.0,2.0,34.0,500.0,18.0,7.9,1022.7,-3.6,0.0,NNE,2.3,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 07:00:00,Gucheng,11.0,32.0,2.0,38.0,700.0,35.0,10.0,1020.6,-6.0,0.0,W,1.3,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 07:00:00,Huairou,13.0,56.0,3.0,36.0,400.0,1.0,4.1,1019.6,-3.9,0.0,S,0.5,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 07:00:00,Nongzhanguan,8.0,28.0,5.0,19.0,300.0,23.0,7.5,1024.5,-4.6,0.0,ESE,1.0,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 07:00:00,Shunyi,11.0,42.0,1.0,41.0,400.0,1.0,5.9,1025.3,-4.0,0.0,ENE,0.0,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 07:00:00,Tiantan,15.0,60.0,4.0,58.0,600.0,8.0,7.5,1024.5,-4.6,0.0,ESE,1.0,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 07:00:00,Wanliu,13.0,52.0,3.0,40.8547,300.0,8.0,7.9,1022.7,-3.6,0.0,NNE,2.3,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 07:00:00,Wanshouxigong,13.0,75.0,3.0,39.0,600.0,21.0,5.9,1021.9,-3.2,0.0,SE,0.6,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 08:00:00,Aotizhongxin,15.0,39.0,4.0,52.0,400.0,6.0,11.3,1022.4,-2.9,0.0,NE,1.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 08:00:00,Changping,11.0,44.0,7.0,46.0,400.0,23.0,11.2,1019.1,-4.5,0.0,WNW,3.9,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 08:00:00,Dingling,11.0,32.0,3.9984,16.424,1500.0,35.9856,11.2,1019.1,-4.5,0.0,WNW,3.9,0,0,0,0,1,0,0,0,0,0,0
2013-10-24 08:00:00,Dongsi,11.0,51.0,4.0,51.0,800.0,9.0,10.2,1024.2,-4.6,0.0,ESE,1.0,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 08:00:00,Guanyuan,23.0,81.0,2.0,48.0,700.0,10.0,11.3,1022.4,-2.9,0.0,NE,1.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 08:00:00,Gucheng,11.0,32.0,1.0,38.0,600.0,42.0,11.4,1020.6,-5.6,0.0,WNW,3.2,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 08:00:00,Huairou,22.0,70.0,4.0,42.0,700.0,1.0,7.2,1019.2,-5.9,0.0,N,0.6,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 08:00:00,Nongzhanguan,8.0,42.0,6.0,24.0,400.0,18.0,10.2,1024.2,-4.6,0.0,ESE,1.0,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 08:00:00,Shunyi,13.0,38.0,1.0,35.0,400.0,1.0,8.7,1024.9,-6.3,0.0,E,0.2,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 08:00:00,Tiantan,15.0,60.0,4.0,58.0,600.0,5.0,10.2,1024.2,-4.6,0.0,ESE,1.0,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 08:00:00,Wanliu,17.0,52.0,6.0,40.6494,400.0,18.0,11.3,1022.4,-2.9,0.0,NE,1.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 08:00:00,Wanshouxigong,11.0,88.0,5.0,39.0,900.0,9.0,11.1,1021.8,-5.0,0.0,NW,2.5,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 09:00:00,Aotizhongxin,11.0,30.0,6.0,36.0,400.0,28.0,12.5,1022.3,-3.4,0.0,W,2.5,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 09:00:00,Changping,11.0,34.0,9.0,32.0,400.0,42.0,12.2,1018.5,-3.6,0.0,WNW,4.0,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 09:00:00,Dingling,16.0,31.0,6.2832,22.1724,1500.0,38.3418,12.2,1018.5,-3.6,0.0,WNW,4.0,0,0,0,0,1,0,0,0,0,0,0
2013-10-24 09:00:00,Dongsi,13.0,39.0,4.0,51.0,700.0,29.0,12.1,1023.4,-5.4,0.0,W,4.7,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 09:00:00,Guanyuan,18.0,81.0,5.0,31.0,600.0,32.0,12.5,1022.3,-3.4,0.0,W,2.5,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 09:00:00,Gucheng,10.0,25.0,7.0,32.0,500.0,51.0,12.8,1020.2,-4.8,0.0,W,2.7,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 09:00:00,Huairou,23.0,70.0,15.0,42.0,600.0,10.0,9.5,1018.6,-5.2,0.0,E,0.8,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 09:00:00,Nongzhanguan,7.0,35.0,8.0,35.0,500.0,15.0,12.1,1023.4,-5.4,0.0,W,4.7,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 09:00:00,Shunyi,13.0,37.0,1.0,35.0,400.0,1.0,11.7,1024.1,-4.5,0.0,WNW,3.7,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 09:00:00,Tiantan,15.0,45.0,5.0,48.0,500.0,23.0,12.1,1023.4,-5.4,0.0,W,4.7,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 09:00:00,Wanliu,13.0,52.0,9.0,22.1724,300.0,40.0,12.5,1022.3,-3.4,0.0,W,2.5,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 09:00:00,Wanshouxigong,11.0,88.0,5.0,60.0,600.0,32.0,12.5,1021.5,-5.1,0.0,WNW,2.6,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 10:00:00,Aotizhongxin,14.0,23.0,4.0,21.0,300.0,50.0,13.7,1022.1,-2.7,0.0,NNW,2.0,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 10:00:00,Changping,15.0,38.0,8.0,32.0,400.0,54.0,13.5,1018.2,-3.8,0.0,WNW,3.4,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 10:00:00,Dingling,11.0,22.0,7.7112,10.6756,1500.0,60.4044,13.5,1018.2,-3.8,0.0,WNW,3.4,0,0,0,0,1,0,0,0,0,0,0
2013-10-24 10:00:00,Dongsi,13.0,39.0,4.0,10.0,500.0,55.0,13.6,1023.3,-5.1,0.0,W,4.9,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 10:00:00,Guanyuan,13.0,41.0,5.0,23.0,500.0,46.0,13.7,1022.1,-2.7,0.0,NNW,2.0,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 10:00:00,Gucheng,11.0,21.0,7.0,21.0,500.0,68.0,13.7,1019.7,-4.5,0.0,WSW,3.3,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 10:00:00,Huairou,24.0,76.0,20.0,40.0,700.0,16.0,11.0,1018.3,-4.7,0.0,ESE,1.7,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 10:00:00,Nongzhanguan,7.0,23.0,8.0,18.0,400.0,39.0,13.6,1023.3,-5.1,0.0,W,4.9,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 10:00:00,Shunyi,17.0,78.0,1.0,28.0,500.0,1.0,13.7,1023.7,-4.0,0.0,NW,2.7,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 10:00:00,Tiantan,12.0,45.0,5.0,31.0,400.0,45.0,13.6,1023.3,-5.1,0.0,W,4.9,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 10:00:00,Wanliu,16.0,32.0,8.0,22.7883,300.0,46.0,13.7,1022.1,-2.7,0.0,NNW,2.0,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 10:00:00,Wanshouxigong,13.0,15.0,5.0,23.0,500.0,61.0,13.4,1021.1,-4.3,0.0,W,2.9,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 11:00:00,Aotizhongxin,14.0,22.0,5.0,15.0,300.0,64.0,14.6,1021.1,-2.8,0.0,W,2.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 11:00:00,Changping,16.0,38.0,8.0,27.0,500.0,61.0,14.4,1017.4,-3.4,0.0,W,5.6,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 11:00:00,Dingling,10.0,31.0,7.4256,11.2915,1500.0,67.9014,14.4,1017.4,-3.4,0.0,W,5.6,0,0,0,0,1,0,0,0,0,0,0
2013-10-24 11:00:00,Dongsi,10.0,22.0,3.0,4.0,500.0,71.0,14.6,1022.5,-4.2,0.0,NW,3.7,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 11:00:00,Guanyuan,14.0,34.0,3.0,22.0,600.0,55.0,14.6,1021.1,-2.8,0.0,W,2.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 11:00:00,Gucheng,10.0,25.0,6.0,21.0,500.0,78.0,14.9,1019.0,-4.0,0.0,WNW,1.8,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 11:00:00,Huairou,24.0,67.0,7.0,34.0,400.0,24.0,12.4,1017.5,-3.9,0.0,ENE,1.5,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 11:00:00,Nongzhanguan,15.0,25.0,7.0,10.0,400.0,56.0,14.6,1022.5,-4.2,0.0,NW,3.7,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 11:00:00,Shunyi,17.0,54.0,4.0,44.0,400.0,1.0,15.1,1022.9,-3.8,0.0,NW,3.8,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 11:00:00,Tiantan,12.0,25.0,4.0,31.0,400.0,62.0,14.6,1022.5,-4.2,0.0,NW,3.7,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 11:00:00,Wanliu,17.0,27.0,7.0,20.53,400.0,57.0,14.6,1021.1,-2.8,0.0,W,2.1,0,0,0,0,0,0,0,0,0,0,0
2013-10-24 11:00:00,Wanshouxigong,11.0,33.0,5.0,21.0,500.0,67.0,14.5,1020.3,-3.8,0.0,W,4.4,0,0,0,0,0,0,0,0,0,0,0
